"YEAR:","CURRENT"
"REPORT:","COMPLETE REPORT"
"CATEGORY:",""
"ITEM NUMBER:",""
"ACCOUNT NUMBER:",""
"SALES REP:",""
"LOCATION:","ALL LOCATIONS"

"ITEM NUMBER","DESCRIPTION","REP","DOCNO","ACCNO","DATE","QUANTITY","RETAIL","COST","GROSS","%"
"JL-L01-GD","GOLD LEAVE MEDAL 50MM (DIA)","003","001389","TT0700","31/05/2024","25","242","263","-21","-8.7"
"JL-L01-GD","GOLD LEAVE MEDAL 50MM (DIA)","003","001418","TE0300","11/06/2024","50","447","525","-78","-17.6"
"JL-L01-GD","GOLD LEAVE MEDAL 50MM (DIA)","003","001454","TA0100","21/06/2024","50","473","525","-53","-11.1"
"JL-L01-GD","GOLD LEAVE MEDAL 50MM (DIA)","003","001471","MS0200","25/06/2024","30","306","315","-9","-3.1"
"TOTALS:","","","","","","2731","27009","28676","-1667","-6.2"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","001","000171","UBMM01","24/10/2023","160","1630","1680","-50","-3.0"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","003","000763","TB0100","30/01/2024","170","1571","1785","-214","-13.6"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","003","000925","TB0100","26/02/2024","33","305","347","-41","-13.5"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","001","000958","TG0100","04/03/2024","165","1647","1733","-86","-5.2"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","001","000989","FP0200","08/03/2024","200","1932","2100","-168","-8.7"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","001","001020","TG0100","13/03/2024","50","499","525","-26","-5.2"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","001","001155","UBMM01","11/04/2024","30","306","315","-9","-3.0"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","001","001160","FP0200","12/04/2024","200","1932","2100","-168","-8.7"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","003","001314","TE0300","14/05/2024","50","447","525","-79","-17.6"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","001","001340","FP0200","20/05/2024","200","1932","2100","-168","-8.7"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","003","001389","TT0700","31/05/2024","1","10","11","-1","-8.6"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","003","001454","TA0100","21/06/2024","50","473","525","-53","-11.1"
"JL-L01-SV","SILVER LEAVE MEDAL  50MM(DIA","003","001471","MS0200","25/06/2024","23","234","242","-7","-3.1"
"TOTALS:","","","","","","1332","12917","13986","-1069","-8.3"
"JL-QS061-BA","BLUE CROWN 3 STAR HOLDER 350","003","000528","TE0300","29/11/2023","2","197","232","-35","-17.6"
"JL-QS061-BA","BLUE CROWN 3 STAR HOLDER 350","001","000700","NT0300","17/01/2024","10","986","1160","-174","-17.6"
"JL-QS061-BA","BLUE CROWN 3 STAR HOLDER 350","001","001449","MSB010","20/06/2024","1","108","116","-8","-7.5"
"JL-QS061-BA","BLUE CROWN 3 STAR HOLDER 350","001","001490","PRJ010","01/07/2024","1","116","116","0","0.0"
"TOTALS:","","","","","","14","1407","1624","-217","-15.4"
"JL-QS061-BB","BLUE CROWN 3 STAR HOLDER 320","003","000528","TE0300","29/11/2023","2","170","200","-30","-17.6"
"JL-QS061-BB","BLUE CROWN 3 STAR HOLDER 320","001","000700","NT0300","17/01/2024","10","850","1000","-150","-17.6"
"JL-QS061-BB","BLUE CROWN 3 STAR HOLDER 320","001","001449","MSB010","20/06/2024","1","93","100","-7","-7.5"
"JL-QS061-BB","BLUE CROWN 3 STAR HOLDER 320","001","001490","PRJ010","01/07/2024","1","100","100","0","0.0"
"TOTALS:","","","","","","14","1213","1400","-187","-15.4"
"JL-QS061-BC","BLUE CROWN 3 STAR HOLDER 300","003","000528","TE0300","29/11/2023","2","150","176","-26","-17.6"
"JL-QS061-BC","BLUE CROWN 3 STAR HOLDER 300","001","000700","NT0300","17/01/2024","10","748","880","-132","-17.6"
"JL-QS061-BC","BLUE CROWN 3 STAR HOLDER 300","001","001449","MSB010","20/06/2024","1","82","88","-6","-7.5"
"JL-QS061-BC","BLUE CROWN 3 STAR HOLDER 300","001","001490","PRJ010","01/07/2024","1","88","88","0","0.0"
"TOTALS:","","","","","","14","1067","1232","-165","-15.4"
"JL-S01-BZ","BRONZE SOCCER MEDAL 52MM (DI","003","000006","TT0700","31/10/2023","-3","-30","-33","3","-8.7"
"JL-S01-BZ","BRONZE SOCCER MEDAL 52MM (DI","001","000013","MSB010","24/11/2023","-70","-732","-770","39","-5.3"
"JL-S01-BZ","BRONZE SOCCER MEDAL 52MM (DI","003","000215","TT0700","30/10/2023","3","30","33","-3","-8.7"
"JL-S01-BZ","BRONZE SOCCER MEDAL 52MM (DI","001","000375","MSB010","15/11/2023","20","209","220","-11","-5.3"
"JL-S01-BZ","BRONZE SOCCER MEDAL 52MM (DI","001","000488","WHC010","24/11/2023","60","580","660","-80","-13.8"
"JL-S01-BZ","BRONZE SOCCER MEDAL 52MM (DI","001","000493","MSB010","24/11/2023","70","732","770","-39","-5.3"
"JL-S01-BZ","BRONZE SOCCER MEDAL 52MM (DI","001","001222","TC0700","23/04/2024","30","297","330","-33","-11.0"
"JL-S01-BZ","BRONZE SOCCER MEDAL 52MM (DI","001","001235","TP0200","25/04/2024","100","1100","1100","0","0.0"
"JL-S01-BZ","BRONZE SOCCER MEDAL 52MM (DI","001","001489","TC0700","01/07/2024","55","545","605","-61","-11.1"
"TOTALS:","","","","","","265","2731","2915","-184","-6.7"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","003","000006","TT0700","31/10/2023","-16","-162","-176","14","-8.7"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","000013","MSB010","24/11/2023","-70","-732","-770","39","-5.3"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","000103","WHC010","13/10/2023","50","484","550","-66","-13.6"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","003","000215","TT0700","30/10/2023","16","162","176","-14","-8.7"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","000339","TT0700","10/11/2023","20","202","220","-18","-8.7"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","003","000371","TT0700","15/11/2023","15","152","165","-13","-8.7"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","000375","MSB010","15/11/2023","20","209","220","-11","-5.3"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","000441","SN0200","21/11/2023","10","94","110","-17","-17.6"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","003","000473","PA0400","23/11/2023","200","1980","2200","-220","-11.1"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","000482","SN0200","24/11/2023","10","94","110","-17","-17.6"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","000493","MSB010","24/11/2023","70","732","770","-39","-5.3"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","000712","TP0200","19/01/2024","100","1100","1100","0","0.0"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","003","001061","LYE010","19/03/2024","5","52","55","-3","-5.3"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001094","TP0200","27/03/2024","10","110","110","0","0.0"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001098","TP0200","28/03/2024","42","462","462","0","0.0"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001131","TP0200","05/04/2024","30","330","330","0","0.0"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001133","TP0200","08/04/2024","20","220","220","0","0.0"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001187","TP0200","18/04/2024","50","550","550","0","0.0"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001222","TC0700","23/04/2024","30","297","330","-33","-11.1"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001235","TP0200","25/04/2024","100","1100","1100","0","0.0"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001306","TP0200","10/05/2024","100","1100","1100","0","0.0"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001369","TP0200","27/05/2024","100","1100","1100","0","0.0"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","003","001389","TT0700","31/05/2024","20","202","220","-18","-8.7"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","003","001390","DST010","31/05/2024","5","52","55","-3","-5.3"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001435","TP0200","14/06/2024","50","550","550","0","0.0"
"JL-S01-GD","GOLD SOCCER MEDAL  52MM(DIA)","001","001489","TC0700","01/07/2024","90","892","990","-98","-11.0"
"TOTALS:","","","","","","1077","11332","11847","-515","-4.5"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","003","000006","TT0700","31/10/2023","-3","-30","-33","3","-8.7"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","000013","MSB010","24/11/2023","-70","-732","-770","38","-5.2"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","003","000215","TT0700","30/10/2023","3","30","33","-3","-8.7"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","000339","TT0700","10/11/2023","20","202","220","-18","-8.7"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","000375","MSB010","15/11/2023","20","209","220","-11","-5.3"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","003","000473","PA0400","23/11/2023","200","1982","2200","-218","-11.0"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","000482","SN0200","24/11/2023","20","187","220","-33","-17.6"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","000493","MSB010","24/11/2023","70","732","770","-38","-5.2"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","003","000561","LYE010","01/12/2023","20","209","220","-11","-5.3"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","000712","TP0200","19/01/2024","50","550","550","0","0.0"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","003","001061","LYE010","19/03/2024","25","261","275","-14","-5.3"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","001098","TP0200","28/03/2024","28","308","308","0","0.0"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","001148","TP0200","10/04/2024","40","440","440","0","0.0"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","001203","TP0200","19/04/2024","18","198","198","0","0.0"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","001204","TP0200","19/04/2024","32","352","352","0","0.0"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","001222","TC0700","23/04/2024","30","297","330","-33","-11.0"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","001235","TP0200","25/04/2024","100","1100","1100","0","0.0"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","001306","TP0200","10/05/2024","100","1100","1100","0","0.0"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","001369","TP0200","27/05/2024","50","550","550","0","0.0"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","003","001389","TT0700","31/05/2024","20","202","220","-18","-8.7"
"JL-S01-SV","SILVER SOCCER MEDAL  52MM(DI","001","001489","TC0700","01/07/2024","55","545","605","-60","-11.0"
"TOTALS:","","","","","","828","8693","9108","-415","-4.8"
"JL-S02-SV","SILVER STAR SOCCER  65MM(DIA","003","000094","COS010","12/10/2023","50","420","600","-180","-42.9"
"TOTALS:","","","","","","50","420","600","-180","-42.9"
"JL-SB01-GD","GD SHERIF'S BADGE 50MM (DIAM","003","001419","PA0400","11/06/2024","50","392","435","-44","-11.1"
"TOTALS:","","","","","","50","392","435","-44","-11.1"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","001","000170","TG0100","24/10/2023","10","95","100","-5","-5.3"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","001","000498","TG0100","27/11/2023","20","190","200","-10","-5.3"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","003","000519","PA0400","28/11/2023","50","450","500","-50","-11.1"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","003","000520","PA0400","28/11/2023","150","1350","1500","-150","-11.1"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","003","000544","CTR010","30/11/2023","10","100","100","0","0.0"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","001","000821","TG0100","07/02/2024","25","238","250","-13","-5.3"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","003","000880","PA0400","16/02/2024","200","1800","2000","-200","-11.1"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","001","000917","TG0100","26/02/2024","20","190","200","-10","-5.3"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","001","001166","LS0200","15/04/2024","50","200","500","-300","-150.0"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","003","001301","TT0700","09/05/2024","10","92","100","-8","-8.7"
"JL-SF01-BZ","SUNFLOWER BRONZE  50MM","001","001470","TG0100","25/06/2024","30","314","330","-17","-5.3"
"TOTALS:","","","","","","575","5018","5780","-762","-15.2"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","003","000448","PA0400","22/11/2023","300","2700","3000","-300","-11.1"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","000487","UBMM01","24/11/2023","50","486","500","-14","-3.0"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","000498","TG0100","27/11/2023","50","476","500","-25","-5.2"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","003","000544","CTR010","30/11/2023","10","100","100","0","0.0"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","000650","TG0100","11/12/2023","10","95","100","-5","-5.2"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","000705","FP0200","18/01/2024","200","1840","2000","-160","-8.7"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","000714","TG0100","22/01/2024","50","475","500","-25","-5.3"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","000736","FP0200","25/01/2024","200","1840","2000","-160","-8.7"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","000807","LS0200","06/02/2024","100","951","1000","-49","-5.2"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","000821","TG0100","07/02/2024","50","475","500","-25","-5.3"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","003","000843","TA0100","12/02/2024","20","180","200","-20","-11.1"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","003","000880","PA0400","16/02/2024","200","1800","2000","-200","-11.1"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","000917","TG0100","26/02/2024","20","190","200","-10","-5.3"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","001125","UBMM01","04/04/2024","65","631","650","-20","-3.1"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","001149","TG0100","10/04/2024","24","228","240","-12","-5.3"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","001166","LS0200","15/04/2024","50","200","500","-300","-150.0"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","003","001294","TA0100","08/05/2024","20","180","200","-20","-11.1"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","001298","FP0200","08/05/2024","200","1840","2000","-160","-8.7"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","003","001301","TT0700","09/05/2024","10","92","100","-8","-8.7"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","003","001381","PA0400","30/05/2024","93","837","930","-93","-11.1"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","003","001453","TT0700","21/06/2024","50","506","550","-44","-8.7"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","001","001470","TG0100","25/06/2024","35","366","385","-19","-5.3"
"JL-SF01-GD","SUNFLOWER GOLD  50MM","003","001486","TT0700","01/07/2024","120","1214","1320","-106","-8.7"
"TOTALS:","","","","","","1927","17701","19475","-1774","-10.0"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","001","000170","TG0100","24/10/2023","5","48","50","-3","-5.3"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","001","000498","TG0100","27/11/2023","50","476","500","-24","-5.2"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","003","000519","PA0400","28/11/2023","100","900","1000","-100","-11.1"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","003","000520","PA0400","28/11/2023","100","900","1000","-100","-11.1"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","003","000544","CTR010","30/11/2023","10","100","100","0","0.0"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","001","000736","FP0200","25/01/2024","100","920","1000","-80","-8.7"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","003","000790","PA0400","05/02/2024","100","900","1000","-100","-11.1"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","001","000821","TG0100","07/02/2024","25","238","250","-13","-5.3"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","003","000843","TA0100","12/02/2024","20","180","200","-20","-11.1"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","001","000917","TG0100","26/02/2024","20","190","200","-10","-5.3"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","003","001301","TT0700","09/05/2024","10","92","100","-8","-8.7"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","001","001470","TG0100","25/06/2024","30","314","330","-16","-5.3"
"JL-SF01-SV","SUNFLOWER SILVER 50MM","003","001486","TT0700","01/07/2024","120","1214","1320","-106","-8.7"
"TOTALS:","","","","","","690","6470","7050","-580","-9.0"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","003","000119","FDS010","17/10/2023","4","236","256","-20","-8.7"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","001","000170","TG0100","24/10/2023","2","122","128","-6","-5.3"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","003","000315","SSS010","08/11/2023","37","2250","2368","-118","-5.3"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","003","000492","IT0100","24/11/2023","1","58","64","-6","-11.1"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","003","000534","SSS010","29/11/2023","3","182","192","-10","-5.3"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","003","000674","CTR010","14/12/2023","1","64","64","0","0.0"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","003","000680","CTR010","12/01/2024","8","512","512","0","0.0"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","003","000843","TA0100","12/02/2024","11","634","704","-70","-11.1"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","003","000867","TB0100","15/02/2024","21","1183","1344","-161","-13.6"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","001","000889","NT0300","20/02/2024","30","1632","1920","-288","-17.6"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","002","001145","TA0100","09/04/2024","16","922","1024","-102","-11.1"
"JL-SGLS01-GD","SINGLE GOLD STAR 110(H)","003","001364","TD0100","24/05/2024","1","64","64","0","0.0"
"TOTALS:","","","","","","135","7857","8640","-783","-10.0"
"JL-SR02-BZ","SCROLL/RIBBON MEDAL BZ 50MM","001","000498","TG0100","27/11/2023","20","167","176","-9","-5.3"
"TOTALS:","","","","","","20","167","176","-9","-5.3"
"JL-T163A","GD METAL CUP RD PIECE 370MM","001","000939","NT0300","29/02/2024","10","1292","1520","-228","-17.6"
"JL-T163A","GD METAL CUP RD PIECE 370MM","001","001316","JAM010","14/05/2024","40","5168","6080","-912","-17.6"
"JL-T163A","GD METAL CUP RD PIECE 370MM","003","001349","TA0100","21/05/2024","3","410","456","-46","-11.1"
"JL-T163A","GD METAL CUP RD PIECE 370MM","003","001364","TD0100","24/05/2024","1","152","152","0","0.0"
"TOTALS:","","","","","","54","7022","8208","-1186","-16.9"
"JL-T163B","GD METAL CUP RD PIECE 340MM","001","000939","NT0300","29/02/2024","10","1156","1360","-204","-17.6"
"JL-T163B","GD METAL CUP RD PIECE 340MM","001","001316","JAM010","14/05/2024","50","5780","6800","-1020","-17.6"
"JL-T163B","GD METAL CUP RD PIECE 340MM","003","001349","TA0100","21/05/2024","2","245","272","-27","-11.1"
"JL-T163B","GD METAL CUP RD PIECE 340MM","003","001364","TD0100","24/05/2024","1","136","136","0","0.0"
"TOTALS:","","","","","","63","7317","8568","-1251","-17.1"
"JL-T163C","GD METAL CUP RD PIECE 325MM","001","000939","NT0300","29/02/2024","10","986","1160","-174","-17.6"
"JL-T163C","GD METAL CUP RD PIECE 325MM","001","001316","JAM010","14/05/2024","60","5916","6960","-1044","-17.6"
"JL-T163C","GD METAL CUP RD PIECE 325MM","003","001349","TA0100","21/05/2024","2","209","232","-23","-11.1"
"JL-T163C","GD METAL CUP RD PIECE 325MM","003","001362","TA0100","24/05/2024","6","626","696","-70","-11.1"
"JL-T163C","GD METAL CUP RD PIECE 325MM","003","001364","TD0100","24/05/2024","1","116","116","0","0.0"
"TOTALS:","","","","","","79","7853","9164","-1311","-16.7"
"JL-T164A","WAVEY GD METAL CUP 350MM (H)","001","000031","TJ0100","06/05/2024","-2","-289","-304","15","-5.3"
"JL-T164A","WAVEY GD METAL CUP 350MM (H)","001","000136","TC0700","18/10/2023","10","1368","1520","-152","-11.1"
"JL-T164A","WAVEY GD METAL CUP 350MM (H)","001","000159","THE020","23/10/2023","10","1414","1520","-106","-7.5"
"JL-T164A","WAVEY GD METAL CUP 350MM (H)","001","000173","JAM010","24/10/2023","40","5168","6080","-912","-17.6"
"JL-T164A","WAVEY GD METAL CUP 350MM (H)","002","000611","FDS010","06/12/2023","4","559","608","-49","-8.7"
"JL-T164A","WAVEY GD METAL CUP 350MM (H)","001","000786","PGJ010","02/02/2024","30","4104","4560","-456","-11.1"
"JL-T164A","WAVEY GD METAL CUP 350MM (H)","001","001263","TJ0100","30/04/2024","5","722","760","-38","-5.3"
"JL-T164A","WAVEY GD METAL CUP 350MM (H)","001","001275","TJ0100","06/05/2024","2","289","304","-15","-5.3"
"JL-T164A","WAVEY GD METAL CUP 350MM (H)","001","001277","TJ0100","06/05/2024","3","433","456","-23","-5.3"
"TOTALS:","","","","","","102","13768","15504","-1736","-12.6"
"JL-T164B","WAVEY GD METAL CUP 315MM (H)","001","000136","TC0700","18/10/2023","10","1224","1360","-136","-11.1"
"JL-T164B","WAVEY GD METAL CUP 315MM (H)","003","000144","FDS010","19/10/2023","1","125","136","-11","-8.7"
"JL-T164B","WAVEY GD METAL CUP 315MM (H)","001","000159","THE020","23/10/2023","10","1265","1360","-95","-7.5"
"JL-T164B","WAVEY GD METAL CUP 315MM (H)","001","000173","JAM010","24/10/2023","50","5780","6800","-1020","-17.6"
"JL-T164B","WAVEY GD METAL CUP 315MM (H)","001","000899","LS0200","22/02/2024","6","775","816","-41","-5.3"
"JL-T164B","WAVEY GD METAL CUP 315MM (H)","001","001002","UBMM01","11/03/2024","1","54","136","-82","-150.0"
"TOTALS:","","","","","","78","9224","10608","-1384","-15.0"
"JL-T164C","WAVEY GD METAL CUP 295MM (H)","001","000136","TC0700","18/10/2023","10","1044","1160","-116","-11.1"
"JL-T164C","WAVEY GD METAL CUP 295MM (H)","001","000159","THE020","23/10/2023","10","1079","1160","-81","-7.5"
"JL-T164C","WAVEY GD METAL CUP 295MM (H)","001","000173","JAM010","24/10/2023","40","3944","4640","-696","-17.6"
"JL-T164C","WAVEY GD METAL CUP 295MM (H)","001","000458","TC0700","22/11/2023","5","522","580","-58","-11.1"
"JL-T164C","WAVEY GD METAL CUP 295MM (H)","001","000786","PGJ010","02/02/2024","55","5742","6380","-638","-11.1"
"TOTALS:","","","","","","120","12331","13920","-1589","-12.9"
"JL-T166A","SILVER CUP BLUE STEM 355MM (","001","001490","PRJ010","01/07/2024","1","175","175","0","0.0"
"TOTALS:","","","","","","1","175","175","0","0.0"
"JL-T166B","SILVER CUP BLUE STEM 325MM (","003","000183","SSL010","25/10/2023","1","144","144","0","0.0"
"JL-T166B","SILVER CUP BLUE STEM 325MM (","002","000994","NT0300","08/03/2024","5","612","720","-108","-17.6"
"JL-T166B","SILVER CUP BLUE STEM 325MM (","001","001490","PRJ010","01/07/2024","1","153","153","0","0.0"
"TOTALS:","","","","","","7","909","1017","-108","-11.9"
"JL-T166C","SILVER CUP BLUE STEM 285MM (","003","000497","FDS010","27/11/2023","1","118","128","-10","-8.7"
